date,BTC,INNBCL,ETH,XRP,BCH,BSV,LTC,EOS,BNB,XTZ,TAGZ5,XLM,LINK,ADA,XMR,LEO,TRX,HT,CRO,STO,DASH,ETC,MIN,HEDG,NEO,ATOM,MIOTA,HEX,ZEC,XEM,MKR,INO,ONT,OKB,DOGE,FTT,BAT,PAX,VET,ELAMA,PLF,DGB,BTG,MWC,CCXX,ZRX,HYN,INB,DCR,TNC,THETA,OMG,DNA,ICX,DOT,WBTC,DAI,YFI,LEND
2018-05-15,8510.38,NA,708.87,0.698588,1343.38,NA,139.88,12.99,12.57,5.03,NA,0.348445,0.504004,0.260155,205.17,NA,0.068566,4.35,NA,NA,429.34,18.26,NA,NA,63.25,NA,2,NA,355.47,0.335998,927.68,NA,7.81,NA,0.004515,NA,0.372427,NA,NA,NA,NA,0.039951,58.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-05-16,8368.83,NA,707.05,0.714081,1280.62,NA,139.27,12.77,12.26,4.51,NA,0.334677,0.480891,0.256375,199.21,NA,0.071954,4.27,NA,NA,412.6,17.76,NA,NA,61.85,NA,1.9,NA,366.85,0.326662,899.51,NA,7.34,NA,0.004385,NA,0.392283,NA,NA,NA,NA,0.037247,60.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-05-17,8094.32,NA,672.66,0.66731,1206.17,NA,132.77,12.43,12.47,4.51,NA,0.313497,0.444447,0.243664,192.99,NA,0.067437,4.72,NA,NA,387.41,17.04,NA,NA,57.82,NA,1.73,NA,315.93,0.30394,868.32,NA,6.79,NA,0.004188,NA,0.357854,NA,NA,NA,NA,0.03356,53.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-05-18,8250.97,NA,694.37,0.680294,1207.24,NA,136.06,13,15.14,4.7,NA,0.319488,0.456841,0.245544,204.05,NA,0.069387,5.13,NA,NA,395.89,18,NA,NA,59.68,NA,1.76,NA,358.81,0.312504,907.4,NA,6.93,NA,0.004017,NA,0.361729,NA,NA,NA,NA,0.036395,54.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-05-19,8247.18,NA,696.53,0.676713,1184.96,NA,135.32,13.17,14.25,4.76,NA,0.317234,0.453086,0.243271,197.57,NA,0.069144,4.79,NA,NA,386.53,17.7,NA,NA,59.17,NA,1.75,NA,345.2,0.307566,893.81,NA,7.23,NA,0.004286,NA,0.348088,NA,NA,NA,NA,0.037583,53.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-05-20,8513.25,NA,715.37,0.700244,1291.77,NA,139.7,14.01,14.12,4.86,NA,0.33281,0.453171,0.256136,203.45,NA,0.077269,4.54,NA,NA,402.08,18.16,NA,NA,63.51,NA,1.83,NA,352.18,0.321398,922.77,NA,7.94,NA,0.004423,NA,0.351259,NA,NA,NA,NA,0.041129,55.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-05-21,8418.99,NA,699.22,0.681587,1233.64,NA,134.51,13.51,14.72,4.51,NA,0.318115,0.424356,0.24884,198.74,NA,0.082378,4.37,NA,NA,384.79,17.68,NA,NA,62.46,NA,1.72,NA,329.47,0.311285,904.69,NA,7.66,NA,0.004271,NA,0.344437,NA,NA,NA,NA,0.040957,53.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-05-22,8041.78,NA,647.74,0.645567,1141.86,NA,128.68,12.27,13.93,4.18,NA,0.301084,0.376997,0.224408,176.27,NA,0.074829,4.05,NA,NA,360.39,16.47,NA,NA,57.38,NA,1.63,NA,314.88,0.287475,859.02,NA,6.91,NA,0.003851,NA,0.309015,NA,NA,NA,NA,0.037899,50.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-05-23,7557.82,NA,583.59,0.599594,1005.61,NA,119.31,10.88,12.63,3.92,NA,0.280355,0.34869,0.202873,171.54,NA,0.069848,3.59,NA,NA,340.67,14.95,NA,NA,52.47,NA,1.47,NA,288.73,0.261433,760.67,NA,6.36,NA,0.003591,NA,0.297605,NA,NA,NA,NA,0.035024,45.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-05-24,7587.34,NA,601.76,0.631997,1071.36,NA,122.61,12.75,13,4.09,NA,0.291338,0.360526,0.208989,171.49,NA,0.073095,3.92,NA,NA,343.71,15.71,NA,NA,54.76,NA,1.53,NA,294.98,0.271747,781.23,NA,6.82,NA,0.003499,NA,0.311497,NA,NA,NA,NA,0.035588,47.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-05-25,7480.14,NA,586.73,0.611001,1017.3,NA,119.44,12.29,13.01,4.39,NA,0.288069,0.342848,0.200655,164.72,NA,0.071279,3.8,NA,NA,339.71,15.19,NA,NA,53.03,NA,1.49,NA,286.23,0.263889,780.38,NA,6.57,NA,0.003514,NA,0.291022,NA,NA,NA,NA,0.034299,45.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-05-26,7355.88,NA,587.28,0.612708,1012.48,NA,118.28,12.35,12.76,4.4,NA,0.284695,0.36462,0.196567,164.55,NA,0.073162,3.77,NA,NA,321.79,15.25,NA,NA,52.26,NA,1.48,NA,277.19,0.259076,755.51,NA,6.51,NA,0.003463,NA,0.283559,NA,NA,NA,NA,0.033755,44.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-05-27,7368.22,NA,572.67,0.607881,996.92,NA,117.99,12.51,12.61,4.34,NA,0.276376,0.345249,0.193557,166.08,NA,0.070601,3.79,NA,NA,315.97,15.21,NA,NA,52.93,NA,1.46,NA,261.35,0.256728,767.89,NA,6.46,NA,0.003424,NA,0.280541,NA,NA,NA,NA,0.033077,44.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-05-28,7135.99,NA,516.04,0.552299,892.12,NA,111.6,11.64,11.89,4.22,NA,0.253582,0.31585,0.174783,149.96,NA,0.060654,3.52,NA,NA,288.44,14.4,NA,NA,48.26,NA,1.35,NA,228.76,0.228315,701.75,NA,5.81,NA,0.003226,NA,0.250261,NA,NA,NA,NA,0.030574,40.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-05-29,7472.59,NA,565.39,0.601241,987.66,NA,119.57,12.18,12.57,4.86,NA,0.282845,0.351257,0.20319,157.57,NA,0.065009,3.71,NA,NA,316.1,15.22,NA,NA,52.11,NA,1.59,NA,247.92,0.238668,751.36,NA,6.64,NA,0.003437,NA,0.281625,NA,NA,NA,NA,0.032763,43.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-05-30,7406.52,NA,559.59,0.605817,984.68,NA,117.53,12.01,12.57,5.13,NA,0.277747,0.335834,0.211143,155.23,NA,0.062402,3.77,NA,NA,304.14,15.2,NA,NA,51.54,NA,1.57,NA,251.18,0.241666,740.53,NA,6.51,NA,0.003354,NA,0.266625,NA,NA,NA,NA,0.031615,42.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-05-31,7494.17,NA,577.65,0.612622,995.34,NA,118.07,12.28,14.19,4.83,NA,0.296652,0.344773,0.225214,155.52,NA,0.060541,4.43,NA,NA,306.25,15.31,NA,NA,52.93,NA,1.75,NA,245.67,0.245114,752.74,NA,7.14,NA,0.003398,NA,0.277734,NA,NA,NA,NA,0.033034,44.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-06-01,7541.45,NA,580.04,0.623364,1002.92,NA,119.92,12.31,14.24,5.16,NA,0.290022,0.349503,0.222507,157.54,NA,0.058707,4.81,NA,NA,315.35,15.52,NA,NA,55.45,NA,1.93,NA,240.86,0.254621,770.33,NA,7.07,NA,0.003423,NA,0.27838,NA,NA,NA,NA,0.033681,43.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-06-02,7643.45,NA,591.81,0.643451,1084.78,NA,123.31,14.74,14.68,5.78,NA,0.298413,0.36731,0.227742,162.65,NA,0.061184,4.72,NA,NA,321.43,15.82,NA,NA,56.76,NA,1.9,NA,250.61,0.263685,787.65,NA,7.87,NA,0.003558,NA,0.292916,NA,NA,NA,NA,0.034754,45.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-06-03,7720.25,NA,618.33,0.671205,1170.4,NA,125.5,14.62,14.57,5.06,NA,0.302912,0.362294,0.228154,169.35,NA,0.061978,5.33,NA,NA,331.19,16.25,NA,NA,56.42,NA,1.81,NA,253.38,0.263974,808.57,NA,8.04,NA,0.00369,NA,0.29579,NA,NA,NA,NA,0.035814,46.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-06-04,7514.47,NA,592.98,0.661425,1105.8,NA,119.9,13.55,14.26,4.93,NA,0.292158,0.340509,0.214012,160.09,NA,0.059179,5.54,NA,NA,316.89,15.23,NA,NA,53.44,NA,1.72,NA,236.48,0.249691,794.14,NA,7.51,NA,0.003532,NA,0.281798,NA,NA,NA,NA,0.033227,44.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-06-05,7633.76,NA,609.3,0.677015,1152.89,NA,121.7,14.2,15.6,5.32,NA,0.294313,0.336191,0.220467,167.19,NA,0.060577,5.96,NA,NA,317.42,15.53,NA,NA,54.45,NA,1.75,NA,239.53,0.252357,799.24,NA,8.09,NA,0.003654,NA,0.278908,NA,NA,NA,NA,0.033346,45.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-06-06,7653.98,NA,607.12,0.674797,1131.17,NA,121.18,13.94,17.25,4.91,NA,0.298269,0.329864,0.215721,164.61,NA,0.059408,5.28,NA,NA,314.55,15.25,NA,NA,53.92,NA,1.7,NA,236.05,0.250975,796.97,NA,8.59,NA,0.003787,NA,0.270386,NA,NA,NA,NA,0.034517,44.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-06-07,7678.24,NA,605.19,0.678128,1143.75,NA,121.43,14.59,16.26,5,NA,0.294206,0.30677,0.211119,163.91,NA,0.058819,5.63,NA,NA,312.67,15.25,NA,NA,53.82,NA,1.7,NA,237.3,0.254645,795.26,NA,8.33,NA,0.003732,NA,0.277027,NA,NA,NA,NA,0.03466,44.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-06-08,7624.92,NA,601.08,0.674343,1118.19,NA,120.08,14.04,16.27,5.01,NA,0.287963,0.293531,0.205358,158.7,NA,0.057577,5.67,NA,NA,310.7,15.41,NA,NA,52.59,NA,1.71,NA,239.37,0.25274,784.77,NA,8.29,NA,0.003659,NA,0.272297,NA,NA,NA,NA,0.036362,43.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-06-09,7531.98,NA,597.56,0.659755,1092.13,NA,117.74,14.1,15.96,4.94,NA,0.281894,0.297624,0.202091,154.96,NA,0.057157,5.4,NA,NA,299,15.16,NA,NA,51.09,NA,1.63,NA,232.67,0.246138,782.63,NA,8.03,NA,0.003593,NA,0.265697,NA,NA,NA,NA,0.036188,43.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-06-10,6786.02,NA,526.48,0.588126,939.55,NA,107.04,11.39,14.18,4.8,NA,0.247658,0.241828,0.176868,139.51,NA,0.048003,4.84,NA,NA,274.04,12.64,NA,NA,45.71,NA,1.37,NA,203.68,0.216827,685.63,NA,6.82,NA,0.003182,NA,0.228183,NA,NA,NA,NA,0.031395,36.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-06-11,6906.92,NA,533.28,0.604066,958.56,NA,107.52,11.59,15.38,4.45,NA,0.256482,0.262975,0.18128,138.04,NA,0.048829,4.96,NA,NA,271.81,12.92,NA,NA,45.6,NA,1.45,NA,206.48,0.222905,694.94,NA,7.01,NA,0.003234,NA,0.233626,NA,NA,NA,NA,0.032983,37.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-06-12,6582.36,NA,496.84,0.562933,874.43,NA,100.75,10.22,15.23,4.33,NA,0.231689,0.228636,0.166585,125.66,NA,0.043982,4.52,NA,NA,261.12,14.85,NA,NA,41.49,NA,1.27,NA,195.76,0.206804,652.69,NA,6.31,NA,0.003089,NA,0.208202,NA,NA,NA,NA,0.028141,34.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-06-13,6349.9,NA,477.49,0.534663,844.24,NA,94.08,10.15,14.59,3.89,NA,0.221691,0.214526,0.160408,121.85,NA,0.041533,4.37,NA,NA,245.96,13.88,NA,NA,38.15,NA,1.21,NA,185.28,0.189397,604.28,NA,5.95,NA,0.002817,NA,0.195023,NA,NA,NA,NA,0.025685,32.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-06-14,6675.35,NA,519.74,0.561306,897.6,NA,101.15,11.3,14.9,4.15,NA,0.242426,0.239964,0.172375,132.94,NA,0.045417,4.54,NA,NA,268.32,14.06,NA,NA,40.85,NA,1.28,NA,199.57,0.20421,620.02,NA,6.35,NA,0.002944,NA,0.219573,NA,NA,NA,NA,0.028539,34.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-06-15,6456.58,NA,491,0.537707,849.32,NA,96.68,10.66,15.05,3.88,NA,0.234242,0.223557,0.162747,122.78,NA,0.04287,4.33,NA,NA,258.06,13.9,NA,NA,38.26,NA,1.19,NA,194.6,0.19437,574.82,NA,5.98,NA,0.002901,NA,0.235921,NA,NA,NA,NA,0.026865,32.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-06-16,6550.16,NA,499.64,0.534784,852.19,NA,97.58,10.63,15.81,4.06,NA,0.234041,0.222022,0.162962,126.83,NA,0.043215,4.36,NA,NA,266.17,14.51,NA,NA,38.2,NA,1.2,NA,193.44,0.195501,555.96,NA,6.11,NA,0.002895,NA,0.241798,NA,NA,NA,NA,0.027541,32.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-06-17,6499.27,NA,500.45,0.528216,852.1,NA,96.1,10.44,16.58,4.02,NA,0.232105,0.214002,0.16138,124.06,NA,0.042648,4.37,NA,NA,265.77,14.33,NA,NA,38.76,NA,1.17,NA,191.45,0.194889,538.64,NA,6.16,NA,0.002873,NA,0.230407,NA,NA,NA,NA,0.026956,31.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-06-18,6734.82,NA,518.89,0.537495,885.64,NA,98.82,10.72,16.88,4.18,NA,0.234371,0.21008,0.164117,127.43,NA,0.045096,4.38,NA,NA,265.46,15.09,NA,NA,39.7,NA,1.18,NA,198.54,0.197408,548.34,NA,6.69,NA,0.003027,NA,0.257204,NA,NA,NA,NA,0.028024,32.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-06-19,6769.94,NA,537.96,0.549621,904.65,NA,98.84,10.73,16.7,4.22,NA,0.235309,0.220765,0.167185,126.22,NA,0.049503,5.17,NA,NA,261.52,15.56,NA,NA,39.94,NA,1.18,NA,198.23,0.198289,565.85,NA,6.74,NA,0.003033,NA,0.255756,NA,NA,NA,NA,0.027675,33.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-06-20,6776.55,NA,536.27,0.539286,890.45,NA,97.99,10.42,16.06,4.27,NA,0.232188,0.225581,0.161985,122.55,NA,0.049394,4.98,NA,NA,265.3,17.27,NA,NA,38.93,NA,1.16,NA,193.68,0.194919,570.4,NA,6.6,NA,0.003021,NA,0.263447,NA,NA,NA,NA,0.026108,31.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-06-21,6729.74,NA,527.37,0.534775,874.09,NA,96.93,10.42,17.05,4.18,NA,0.227997,0.212881,0.158556,123.61,NA,0.04862,4.94,NA,NA,260.83,17.58,NA,NA,37.84,NA,1.16,NA,192.73,0.188716,573.87,NA,6.37,NA,0.002988,NA,0.308857,NA,NA,NA,NA,0.025999,31.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-06-22,6083.69,NA,465.82,0.486947,755.97,NA,85.08,8.66,15.59,3.91,NA,0.203407,0.186089,0.139839,110.6,NA,0.043136,4.31,NA,NA,236.48,14.62,NA,NA,33.26,NA,0.979912,NA,168.79,0.164705,526.43,NA,5.31,NA,0.002668,NA,0.249035,NA,NA,NA,NA,0.021726,26.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-06-23,6162.48,NA,474.52,0.491284,762.76,NA,82.6,8.41,15.55,3.78,NA,0.203515,0.19366,0.137868,115.38,NA,0.044179,4.17,NA,NA,243.01,14.81,NA,NA,34.27,NA,1.04,NA,171.02,0.164567,537.38,NA,5.08,NA,0.002641,NA,0.275959,NA,NA,NA,NA,0.021199,25.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-06-24,6173.23,NA,457.67,0.47738,749.36,NA,80.78,8.09,14.45,3.27,NA,0.193633,0.186944,0.132703,121.29,NA,0.04246,3.82,NA,NA,238.04,14.88,NA,NA,31.27,NA,0.978262,NA,167.51,0.152326,512.75,NA,5.1,NA,0.00251,NA,0.257319,NA,NA,NA,NA,0.019931,24.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-06-25,6249.18,NA,460.31,0.481753,756.85,NA,81.83,8.24,14.92,3.72,NA,0.197753,0.179697,0.135269,126.76,NA,0.042349,3.97,NA,NA,241.2,15.84,NA,NA,31.71,NA,1.02,NA,176.02,0.158214,522.24,NA,5.61,NA,0.002485,NA,0.247712,NA,NA,NA,NA,0.021659,25.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-06-26,6093.67,NA,432.77,0.456001,700.26,NA,76.87,7.51,14.12,3.5,NA,0.186484,0.170771,0.126099,120.82,NA,0.038262,3.73,NA,NA,230.96,14.88,NA,NA,30.31,NA,0.943099,NA,163.2,0.151543,485.58,NA,5.06,NA,0.002478,NA,0.225933,NA,NA,NA,NA,0.020285,24.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-06-27,6157.13,NA,442.36,0.47037,713.77,NA,80.66,8.01,14.05,3.58,NA,0.189633,0.171995,0.127444,128.71,NA,0.038987,3.94,NA,NA,229.2,15.38,NA,NA,30.32,NA,0.987045,NA,166.13,0.152838,491.49,NA,5.41,NA,0.002437,NA,0.223741,NA,NA,NA,NA,0.023171,24.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-06-28,5903.44,NA,422.36,0.448458,660.24,NA,74.93,7.45,14.12,3.56,NA,0.178951,0.166278,0.11932,115.81,NA,0.036665,3.74,NA,NA,219.82,14.54,NA,NA,28.36,NA,0.918937,NA,154.1,0.145605,490.61,NA,4.74,NA,0.002357,NA,0.205587,NA,NA,NA,NA,0.022916,23.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-06-29,6218.3,NA,436.01,0.45308,715.71,NA,78.77,7.73,14.51,4.06,NA,0.18671,0.181072,0.12572,126.78,NA,0.037237,3.93,NA,NA,234.24,15.27,NA,NA,29.64,NA,0.962835,NA,163.28,0.151737,521.24,NA,5.13,NA,0.002427,NA,0.218404,NA,NA,NA,NA,0.02452,24.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-06-30,6404,NA,455.18,0.466245,748.71,NA,81.37,8.13,14.66,4.43,NA,0.193425,0.226619,0.137671,131.01,NA,0.038423,3.82,NA,NA,238.36,16.1,NA,NA,30.64,NA,1.01,NA,163.99,0.164265,530.92,NA,5.3,NA,0.002499,NA,0.243023,NA,NA,NA,NA,0.026231,26.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-07-01,6385.82,NA,453.92,0.461358,739.42,NA,80.24,8.13,14.4,3.95,NA,0.198573,0.2212,0.142208,129.77,NA,0.037885,3.73,NA,NA,235.7,15.97,NA,NA,31.33,NA,1.07,NA,167.62,0.171366,531.9,NA,5.11,NA,0.002489,NA,0.25742,NA,NA,NA,NA,0.025649,26.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-07-02,6614.18,NA,475.35,0.486122,776.17,NA,85.26,8.89,14.57,2.91,NA,0.213151,0.249,0.158278,140.5,NA,0.039529,3.87,NA,NA,249.79,16.64,NA,NA,35.98,NA,1.16,NA,184.09,0.204329,567.42,NA,5.31,NA,0.002703,NA,0.271738,NA,NA,NA,NA,0.027988,29.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-07-03,6529.59,NA,464.2,0.485223,757.95,NA,85.1,8.84,14.17,2,NA,0.206315,0.236518,0.150655,138.46,NA,0.038867,3.76,NA,NA,238.34,16.18,NA,NA,36.1,NA,1.14,NA,179.05,0.188305,546.45,NA,5.08,NA,0.002638,NA,0.249576,NA,NA,NA,NA,0.029158,28.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-07-04,6597.55,NA,467.32,0.490043,762.4,NA,85.49,8.89,14.01,1.87,NA,0.209735,0.232286,0.15096,138.4,NA,0.038895,3.83,NA,NA,245.19,16.77,NA,NA,40.29,NA,1.21,NA,182.38,0.189082,547.6,NA,5.11,NA,0.00268,NA,0.250188,NA,NA,NA,NA,0.029737,29.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-07-05,6639.14,NA,474.41,0.481625,748.22,NA,83.76,8.93,13.85,1.42,NA,0.202978,0.218494,0.148921,138.75,NA,0.037861,3.78,NA,NA,241.29,17.34,NA,NA,40.74,NA,1.16,NA,177.03,0.190328,549.03,NA,5.05,NA,0.002599,NA,0.241339,NA,NA,NA,NA,0.029955,28.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-07-06,6673.5,NA,474.01,0.479151,737.33,NA,83.38,8.68,13.53,1.79,NA,0.206381,0.229949,0.146084,134.04,NA,0.036975,3.69,NA,NA,241.76,18.47,NA,NA,37.65,NA,1.06,NA,176.34,0.191676,548,NA,4.8,NA,0.002597,NA,0.26234,NA,NA,NA,NA,0.03311,30.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-07-07,6856.93,NA,491.66,0.492477,775.3,NA,86.2,9.02,14.4,1.85,NA,0.20845,0.249942,0.150373,135.61,NA,0.038334,3.79,NA,NA,247.63,19.04,NA,NA,39.34,NA,1.12,NA,177.39,0.18946,571.15,NA,4.73,NA,0.002645,NA,0.269085,NA,NA,NA,NA,0.036446,31.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-07-08,6773.88,NA,489.12,0.477749,751.35,NA,82.4,8.71,13.99,2.32,NA,0.209783,0.246745,0.145389,138.12,NA,0.0371,3.6,NA,NA,243.54,18.29,NA,NA,39.13,NA,1.08,NA,172.73,0.184652,574.09,NA,4.54,NA,0.002611,NA,0.274485,NA,NA,NA,NA,0.041294,30.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-07-09,6741.75,NA,476.68,0.47427,733.38,NA,80.86,7.75,13.66,2.26,NA,0.207929,0.235216,0.139971,135.73,NA,0.035798,3.28,NA,NA,232.42,18.3,NA,NA,36.78,NA,1.04,NA,167.57,0.179899,569.57,NA,4.1,NA,0.002603,NA,0.264901,NA,NA,NA,NA,0.038214,30.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-07-10,6329.95,NA,434.42,0.445042,688.63,NA,76.08,7.21,12.76,2.23,NA,0.191889,0.211167,0.128792,121.48,NA,0.033588,3.16,NA,NA,220.61,16.13,NA,NA,33.39,NA,0.957389,NA,161.1,0.163497,554.33,NA,3.59,NA,0.002411,NA,0.242928,NA,NA,NA,NA,0.037498,27.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-07-11,6394.71,NA,446.52,0.450233,707.48,NA,78.7,7.19,12.7,2.1,NA,0.189504,0.206735,0.131483,125.39,NA,0.033578,3.2,NA,NA,218.4,16.46,NA,NA,33.91,NA,0.999492,NA,160.29,0.16765,568.07,NA,3.53,NA,0.002425,NA,0.268652,NA,NA,NA,NA,0.039105,27.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-07-12,6228.81,NA,430.07,0.435364,682.76,NA,76.81,6.9,12.07,1.9,NA,0.185719,0.204594,0.127181,120.24,NA,0.032228,3.06,NA,NA,212.13,16.33,NA,NA,31.77,NA,0.961636,NA,155.54,0.156884,555.98,NA,3.35,NA,0.002306,NA,0.268327,NA,NA,NA,NA,0.038575,29.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-07-13,6238.05,NA,434.03,0.438741,696.59,NA,76.94,6.96,12.18,1.97,NA,0.204272,0.200695,0.137887,122.53,NA,0.03334,3.23,NA,NA,219.56,16.29,NA,NA,33.23,NA,0.961322,NA,175.59,0.159039,558.94,NA,3.44,NA,0.002332,NA,0.336022,NA,NA,NA,NA,0.036862,27.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-07-14,6276.12,NA,436.09,0.439271,704.06,NA,76.72,6.99,12.1,1.97,NA,0.207877,0.194691,0.137092,123.22,NA,0.033429,3.18,NA,NA,224.66,16.43,NA,NA,32.62,NA,0.973128,NA,174.53,0.158474,557.48,NA,3.42,NA,0.002362,NA,0.318159,NA,NA,NA,NA,0.033874,28.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-07-15,6359.64,NA,449.85,0.445894,722.97,NA,78.94,7.4,12.29,2.18,NA,0.219871,0.19931,0.142262,123.96,NA,0.034364,3.57,NA,NA,231.64,16.6,NA,NA,33.41,NA,0.997094,NA,178.09,0.162517,573.46,NA,3.48,NA,0.00238,NA,0.317168,NA,NA,NA,NA,0.037876,28.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
